#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0     4897    0.408    1.970    0.380      561    1.683
       1     3754    0.313    1.687    0.439     4099    1.337
       2     3349    0.279    1.260    0.305    10711    1.738
