#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    11090    0.569    1.475    0.237    10056    1.762
       1     6664    0.342    1.467    0.244     4765    1.585
       2     1746    0.090    1.373    0.280      287    1.748
