#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    18575    0.953    2.373    0.483     2927    4.533
       1      607    0.031    2.376    0.660    17281    4.347
       2      318    0.016    2.561    0.791    13447    3.545
