#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    10466    0.537    2.106    0.597    15864    2.451
       1     8346    0.428    2.140    0.433    11421    2.003
       2      688    0.035    1.769    0.363    16555    2.656
