#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0     7494    0.625    1.805    0.333     2143    1.444
       1     4152    0.346    1.638    0.324     8840    1.522
       2      354    0.029    1.701    0.403     7729    1.968
