#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    11496    0.958    2.012    0.424      129    4.224
       1      403    0.034    2.190    0.549    10897    2.999
       2      101    0.008    2.581    0.655     9156    4.017
