#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    10746    0.551    1.370    0.318    15279    1.274
       1     5368    0.275    1.692    0.359     8435    1.275
       2     3386    0.174    1.490    0.266     1960    1.362
