#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    14019    0.974    2.064    0.425     6101    4.339
       1      297    0.021    2.050    0.495     2258    3.172
       2       84    0.006    2.056    0.608     3334    4.173
