#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    11108    0.570    1.370    0.242    14225    1.615
       1     7709    0.395    1.417    0.234     1957    1.530
       2      683    0.035    1.529    0.381      229    1.845
